entry_price,exit_price,side,qty,pnl,reason,ts
1937.0,1934.4,1,2000,-5199.999999999818,sl,2025-12-26 10:41:00
1937.8,1943.9,1,2000,12200.000000000273,tp,2025-12-26 13:24:00
1970.9,1986.2,1,2000,30599.99999999991,tp,2025-12-26 14:04:00
1975.5,1977.5,-1,2000,-4000.0,sl,2025-12-29 10:23:00
1984.0,1987.5,1,2000,7000.0,tp,2025-12-29 11:24:00
1989.5,1986.9,1,2000,-5199.999999999818,sl,2025-12-29 13:25:00
1989.0,1983.0,-1,2000,12000.0,tp,2025-12-29 14:31:00
1987.6,1990.3,-1,2000,-5400.000000000091,sl,2025-12-30 10:40:00
1993.2,1990.6,1,2000,-5200.000000000273,sl,2025-12-30 11:19:00
1996.5,2000.4,1,2000,7800.000000000182,tp,2025-12-30 13:43:00
2006.2,2010.7,1,2000,9000.0,tp,2025-12-30 14:04:00
2008.9,2006.0,1,2000,-5800.000000000182,sl,2025-12-30 14:36:00
2019.4,2017.2,1,2000,-4400.000000000091,sl,2025-12-31 09:33:00
2021.5,2019.6,1,2000,-3800.000000000182,sl,2025-12-31 10:37:00
2022.0,2024.9,1,2000,5800.000000000182,tp,2025-12-31 11:24:00
2028.2,2029.3,-1,2000,-2199.999999999818,sl,2025-12-31 14:07:00
2035.1,2029.1,1,2000,-12000.0,sl,2025-12-31 14:32:00
2022.8,2021.0,1,2000,-3599.999999999909,sl,2026-01-05 10:37:00
2024.6,2027.0,1,2000,4800.000000000182,tp,2026-01-05 13:35:00
2019.5,2010.5,-1,2000,18000.0,tp,2026-01-05 14:01:00
2037.7,2041.5,1,2000,7599.999999999909,tp,2026-01-06 09:33:00
2036.2,2032.6,-1,2000,7200.000000000273,tp,2026-01-06 10:21:00
2025.2,2027.0,-1,2000,-3599.999999999909,sl,2026-01-06 13:08:00
2049.5,2057.6,1,2000,16199.999999999818,tp,2026-01-06 13:50:00
2056.8,2059.0,-1,2000,-4399.999999999636,sl,2026-01-07 09:36:00
2067.0,2065.6,1,2000,-2800.000000000182,sl,2026-01-07 11:10:00
2069.3,2072.9,1,2000,7199.999999999818,tp,2026-01-07 13:08:00
2083.8,2088.6,1,2000,9599.999999999454,tp,2026-01-07 14:07:00
2101.9,2099.0,1,2000,-5800.000000000182,sl,2026-01-08 09:36:00
2093.9,2096.7,-1,2000,-5599.999999999454,sl,2026-01-08 09:51:00
2103.1,2101.5,1,2000,-3199.999999999818,sl,2026-01-08 10:12:00
2092.5,2095.0,-1,2000,-5000.0,sl,2026-01-08 11:18:00
2098.8,2101.1,-1,2000,-4599.999999999454,sl,2026-01-08 13:53:00
2073.4,2076.2,-1,2000,-5599.999999999454,sl,2026-01-09 10:01:00
2070.7,2067.1,-1,2000,7199.999999999818,tp,2026-01-09 11:26:00
2072.8,2062.5,-1,2000,20600.000000000364,tp,2026-01-09 14:19:00
2070.3,2074.3,1,2000,8000.0,tp,2026-01-12 09:44:00
2065.6,2069.9,-1,2000,-8600.000000000364,sl,2026-01-12 10:45:00
2077.6,2074.5,1,2000,-6199.999999999818,sl,2026-01-12 13:39:00
2079.7,2074.8,1,2000,-9799.999999999272,sl,2026-01-12 14:45:00
2087.9,2086.2,1,2000,-3400.0000000005457,sl,2026-01-13 10:04:00
2092.0,2094.8,1,2000,5600.000000000364,tp,2026-01-13 11:05:00
2094.9,2091.3,1,2000,-7199.999999999818,sl,2026-01-13 14:04:00
2084.0,2087.4,-1,2000,-6800.000000000182,sl,2026-01-14 09:05:00
2084.8,2080.6,-1,2000,8400.000000000546,tp,2026-01-14 09:29:00
2081.9,2082.9,-1,2000,-2000.0,sl,2026-01-14 10:12:00
2086.6,2085.1,1,2000,-3000.0,sl,2026-01-14 10:40:00
2078.5,2075.7,1,2000,-5600.000000000364,sl,2026-01-14 13:39:00
2064.1,2057.9,-1,2000,12399.999999999636,tp,2026-01-14 14:06:00
2049.2,2051.3,-1,2000,-4200.000000000728,sl,2026-01-15 09:58:00
2044.6,2043.0,1,2000,-3199.999999999818,sl,2026-01-15 10:55:00
2037.1,2031.1,-1,2000,12000.0,tp,2026-01-15 11:25:00
2040.9,2047.7,1,2000,13599.999999999909,tp,2026-01-15 13:58:00
2064.8,2062.6,1,2000,-4400.000000000546,sl,2026-01-16 10:14:00
2070.2,2068.2,1,2000,-4000.0,sl,2026-01-16 10:52:00
2073.8,2071.9,1,2000,-3800.000000000182,sl,2026-01-16 11:06:00
2088.2,2090.3,-1,2000,-4200.000000000728,sl,2026-01-16 13:31:00
2095.5,2093.2,1,2000,-4600.000000000364,sl,2026-01-16 13:48:00
2090.0,2093.0,-1,2000,-6000.0,sl,2026-01-16 14:06:00
2090.0,2095.8,1,2000,11600.000000000364,tp,2026-01-19 09:52:00
2092.8,2089.6,1,2000,-6400.000000000546,sl,2026-01-19 10:38:00
2089.6,2087.8,1,2000,-3599.9999999994543,sl,2026-01-19 11:05:00
2082.0,2098.0,-1,2000,-32000.0,sl,2026-01-20 09:00:00
2092.5,2091.3,1,2000,-2399.999999999636,sl,2026-01-20 10:27:00
2082.1,2083.6,-1,2000,-3000.0,sl,2026-01-20 11:10:00
2091.5,2095.7,1,2000,8399.999999999636,tp,2026-01-20 13:25:00
2077.4,2068.4,-1,2000,18000.0,tp,2026-01-21 09:01:00
2073.5,2071.1,1,2000,-4800.000000000182,sl,2026-01-21 10:14:00
2074.9,2067.3,1,2000,-15199.999999999818,sl,2026-01-21 14:24:00
2078.0,2088.8,1,2000,21600.000000000364,tp,2026-01-22 09:00:00
2090.0,2092.5,-1,2000,-5000.0,sl,2026-01-22 10:00:00
2096.0,2093.5,1,2000,-5000.0,sl,2026-01-22 11:05:00
2094.5,2092.9,1,2000,-3199.999999999818,sl,2026-01-22 13:02:00
2086.0,2082.0,-1,2000,8000.0,tp,2026-01-22 13:30:00
2089.2,2094.5,1,2000,10600.000000000364,tp,2026-01-22 14:08:00
2098.1,2096.5,1,2000,-3199.999999999818,sl,2026-01-23 09:53:00
2092.6,2089.1,-1,2000,7000.0,tp,2026-01-23 10:26:00
2089.8,2088.0,1,2000,-3600.000000000364,sl,2026-01-23 10:56:00
2085.6,2087.5,-1,2000,-3800.000000000182,sl,2026-01-23 11:27:00
2094.8,2091.7,1,2000,-6200.000000000728,sl,2026-01-23 13:16:00
2088.6,2082.9,-1,2000,11399.999999999636,tp,2026-01-23 13:33:00
2082.1,2084.9,-1,2000,-5600.000000000364,sl,2026-01-23 14:04:00
2076.2,2083.4,-1,2000,-14400.000000000546,sl,2026-01-23 14:18:00
2068.9,2065.4,-1,2000,7000.0,tp,2026-01-26 09:55:00
2057.2,2060.2,-1,2000,-6000.0,sl,2026-01-26 10:31:00
2053.7,2048.3,-1,2000,10799.999999999272,tp,2026-01-26 13:14:00
2045.1,2039.0,-1,2000,12199.999999999818,tp,2026-01-26 13:46:00
2031.3,2036.0,-1,2000,-9400.000000000091,sl,2026-01-26 14:26:00
2039.3,2036.1,1,2000,-6400.000000000091,sl,2026-01-26 14:44:00
2027.5,2030.4,-1,2000,-5800.000000000182,sl,2026-01-27 09:52:00
2033.5,2032.0,1,2000,-3000.0,sl,2026-01-27 10:16:00
2034.1,2029.7,-1,2000,8799.999999999727,tp,2026-01-27 13:03:00
2032.5,2035.9,1,2000,6800.000000000182,tp,2026-01-27 13:39:00
2038.1,2035.1,1,2000,-6000.0,sl,2026-01-27 14:01:00
2021.2,2022.9,-1,2000,-3400.000000000091,sl,2026-01-28 10:22:00
2016.8,2009.5,-1,2000,14599.999999999909,tp,2026-01-28 10:48:00
2014.0,2022.4,1,2000,16800.000000000182,tp,2026-01-28 13:35:00
2010.3,2011.8,-1,2000,-3000.0,sl,2026-01-29 10:13:00
2016.5,2019.4,1,2000,5800.000000000182,tp,2026-01-29 13:12:00
2018.0,2025.1,1,2000,14199.999999999818,tp,2026-01-29 14:44:00
2029.3,2031.8,1,2000,5000.0,tp,2026-01-30 10:14:00
2030.2,2032.9,1,2000,5400.000000000091,tp,2026-01-30 13:04:00
2042.0,2039.9,1,2000,-4199.999999999818,sl,2026-01-30 13:56:00
2030.9,2033.0,-1,2000,-4199.999999999818,sl,2026-01-30 14:30:00
2003.3,1998.9,-1,2000,8799.999999999727,tp,2026-02-02 10:11:00
1995.3,1997.0,-1,2000,-3400.000000000091,sl,2026-02-02 10:34:00
1992.2,1988.7,-1,2000,7000.0,tp,2026-02-02 11:07:00
1991.9,1987.3,1,2000,-9200.000000000273,sl,2026-02-02 13:14:00
2023.9,2021.7,1,2000,-4400.000000000091,sl,2026-02-03 09:28:00
2012.6,2008.6,-1,2000,8000.0,tp,2026-02-03 10:23:00
2016.0,2018.6,1,2000,5199.999999999818,tp,2026-02-03 11:29:00
2010.4,2005.4,-1,2000,10000.0,tp,2026-02-03 14:11:00
2001.8,1996.0,-1,2000,11599.999999999909,tp,2026-02-03 14:34:00
1991.2,1992.5,-1,2000,-2599.999999999909,sl,2026-02-04 10:20:00
1992.8,1998.4,1,2000,11200.000000000273,tp,2026-02-04 11:28:00
2000.6,2010.0,1,2000,18800.000000000182,tp,2026-02-04 14:30:00
1999.6,1995.0,-1,2000,9199.999999999818,tp,2026-02-05 09:42:00
1997.4,1994.1,1,2000,-6600.000000000364,sl,2026-02-05 10:07:00
1990.0,1986.2,-1,2000,7599.999999999909,tp,2026-02-05 11:19:00
1993.4,1990.5,1,2000,-5800.000000000182,sl,2026-02-05 14:11:00
1960.9,1964.9,1,2000,8000.0,tp,2026-02-06 10:00:00
1952.8,1955.3,-1,2000,-5000.0,sl,2026-02-06 10:36:00
1954.9,1959.0,-1,2000,-8199.999999999818,sl,2026-02-06 14:30:00
1964.0,1965.9,-1,2000,-3800.000000000182,sl,2026-02-09 09:31:00
1961.5,1963.0,-1,2000,-3000.0,sl,2026-02-09 09:58:00
1958.8,1960.0,-1,2000,-2400.000000000091,sl,2026-02-09 10:39:00
1958.8,1961.2,1,2000,4800.000000000182,tp,2026-02-09 13:06:00
1953.0,1955.0,-1,2000,-4000.0,sl,2026-02-09 14:28:00
1963.6,1966.5,1,2000,5800.000000000182,tp,2026-02-10 09:31:00
1968.4,1971.2,1,2000,5599.999999999909,tp,2026-02-10 11:07:00
1964.2,1961.5,-1,2000,5400.000000000091,tp,2026-02-10 13:42:00
1950.9,1943.4,-1,2000,15000.0,tp,2026-02-10 14:20:00
1994.3,1996.4,-1,2000,-4200.000000000273,sl,2026-02-11 10:58:00
2000.7,1999.0,1,2000,-3400.000000000091,sl,2026-02-11 11:15:00
2002.9,2007.0,1,2000,8199.999999999818,tp,2026-02-11 13:05:00
2010.6,2008.3,1,2000,-4599.999999999909,sl,2026-02-11 13:39:00
2008.0,2010.7,-1,2000,-5400.000000000091,sl,2026-02-11 14:28:00
2016.0,2017.4,-1,2000,-2800.000000000182,sl,2026-02-12 09:31:00
2020.1,2019.1,1,2000,-2000.0,sl,2026-02-12 11:20:00
2021.5,2020.3,1,2000,-2400.000000000091,sl,2026-02-12 13:30:00
2022.5,2021.4,1,2000,-2199.999999999818,sl,2026-02-12 13:50:00
2018.4,2025.0,-1,2000,-13199.999999999818,sl,2026-02-12 14:30:00
2016.7,2014.1,-1,2000,5200.000000000273,tp,2026-02-13 09:39:00
2015.0,2016.4,1,2000,2800.000000000182,tp,2026-02-13 10:39:00
2018.1,2019.8,1,2000,3400.000000000091,tp,2026-02-13 10:59:00
2017.3,2018.6,-1,2000,-2599.999999999909,sl,2026-02-13 13:07:00
2021.0,2018.5,1,2000,-5000.0,sl,2026-02-13 13:27:00
2014.2,2010.2,-1,2000,8000.0,tp,2026-02-13 14:13:00
2022.2,2010.5,1,2000,-23400.00000000009,sl,2026-02-13 14:34:00
2040.4,2039.2,1,2000,-2400.000000000091,sl,2026-02-23 10:23:00
2040.7,2039.9,1,2000,-1599.999999999909,sl,2026-02-23 11:00:00
2044.8,2043.6,1,2000,-2400.000000000091,sl,2026-02-23 13:12:00
2047.5,2046.2,1,2000,-2599.999999999909,sl,2026-02-23 13:42:00
2040.3,2042.8,-1,2000,-5000.0,sl,2026-02-23 14:17:00
2040.3,2038.8,1,2000,-3000.0,sl,2026-02-24 09:30:00
2034.0,2035.7,-1,2000,-3400.000000000091,sl,2026-02-24 10:14:00
2038.5,2040.2,1,2000,3400.000000000091,tp,2026-02-24 10:39:00
2043.7,2042.5,1,2000,-2400.000000000091,sl,2026-02-24 11:21:00
2045.0,2043.0,1,2000,-4000.0,sl,2026-02-24 13:14:00
2042.6,2040.5,-1,2000,4199.999999999818,tp,2026-02-24 14:10:00
2046.2,2053.3,1,2000,14200.000000000273,tp,2026-02-25 09:00:00
2051.8,2056.5,1,2000,9399.999999999636,tp,2026-02-25 10:09:00
2051.8,2047.6,-1,2000,8400.000000000546,tp,2026-02-25 11:08:00
2046.5,2049.1,-1,2000,-5199.999999999818,sl,2026-02-25 14:21:00
2047.2,2048.6,-1,2000,-2799.999999999727,sl,2026-02-26 09:03:00
2057.6,2055.3,-1,2000,4599.999999999454,tp,2026-02-26 10:29:00
2052.3,2053.9,-1,2000,-3199.999999999818,sl,2026-02-26 10:58:00
2051.4,2052.8,-1,2000,-2800.000000000182,sl,2026-02-26 11:14:00
2051.8,2053.0,-1,2000,-2399.999999999636,sl,2026-02-26 13:24:00
2055.0,2057.6,1,2000,5199.999999999818,tp,2026-02-26 13:50:00
2062.7,2066.9,1,2000,8400.000000000546,tp,2026-02-26 14:15:00
2066.9,2064.4,-1,2000,5000.0,tp,2026-02-27 09:45:00
2058.8,2060.4,-1,2000,-3199.999999999818,sl,2026-02-27 10:36:00
2058.7,2059.6,-1,2000,-1800.000000000182,sl,2026-02-27 13:10:00
2056.8,2061.2,-1,2000,-8799.999999999272,sl,2026-02-27 14:00:00
2054.2,2059.3,-1,2000,-10200.000000000728,sl,2026-02-27 14:16:00
